Fighter,fight_number,opponent_name,win(1)/loss(0),Raw Perf,Opp Str,Adj Perf,Category,Event
Nam Phan,1,Leonard Garcia,0,45.98756791157537,0.4566269771644129,39.39419128723596,High-level competitive fight,The Ultimate Fighter: Team GSP vs Team Koscheck Finale
Nam Phan,2,Mike Brown,0,38.93197830943437,0.4089434389441531,31.493768418533016,Ineffective performance,UFC 133: Evans vs Ortiz 2
Nam Phan,3,Leonard Garcia,1,52.79058316708092,0.44231149504701284,49.74517334857569,Effective performance,UFC 136: Edgar vs Maynard 3
Nam Phan,4,Jimy Hettes,0,38.859616062931146,0.5,34.97365445663803,High-level competitive fight,UFC 141: Lesnar vs Overeem
Nam Phan,5,Cole Miller,1,42.93711587527454,0.538598223206139,44.594412257656245,High-level competitive fight,UFC on FOX: Shogun vs Vera
Nam Phan,6,Dennis Siver,0,35.07954752628258,0.5418163484757278,33.03849135738421,High-level competitive fight,UFC on FOX: Henderson vs Diaz
Nam Phan,7,Takeya Mizugaki,0,38.64412699506908,0.5870971579780172,38.14550792937426,High-level competitive fight,UFC Fight Night: Hunt vs Bigfoot
Nam Phan,8,Vaughan Lee,0,33.78302904958694,0.4501253909289175,28.719810777543074,Ineffective performance,UFC Fight Night: Kim vs Hathaway
Joe Slick,1,Jason DeLucia,1,53.757598434402766,0.5,53.757598434402766,Effective performance,UFC 23: Ultimate Japan 2
Joe Slick,2,Ikuhisa Minowa,0,43.86675391939933,0.5,31.32086229845112,Ineffective performance,UFC 25: Ultimate Japan 3
Joseph Benavidez,1,Ian Loveland,1,47.79110255305813,0.5,47.79110255305813,High-level competitive fight,UFC 128: Shogun vs Jones
Joseph Benavidez,2,Eddie Wineland,1,44.76483193912542,0.5,44.76483193912542,High-level competitive fight,UFC Live: Hardy vs Lytle
Joseph Benavidez,3,Yasuhiro Urushitani,1,51.53961199550177,0.5,51.53961199550177,Effective performance,UFC on FX: Alves vs Kampmann
Joseph Benavidez,4,Demetrious Johnson,0,38.45586055066368,0.527772880366198,35.67830451005008,High-level competitive fight,UFC 152: Jones vs Belfort
Joseph Benavidez,5,Ian McCall,1,43.5381329908197,0.5,43.5381329908197,High-level competitive fight,UFC 156: Aldo vs Edgar
Joseph Benavidez,6,Darren Uyenoyama,1,49.70172900769814,0.5,49.70172900769814,Effective performance,UFC on FOX: Henderson vs Melendez
Joseph Benavidez,7,Jussier Formiga,1,47.95032953128063,0.5,47.95032953128063,High-level competitive fight,UFC Fight Night: Teixeira vs Bader
Joseph Benavidez,8,Demetrious Johnson,0,36.82773484713393,0.6267792167317832,5.377984389738094,Outmatched performance,UFC on FOX: Johnson vs. Benavidez 2
Joseph Benavidez,9,Tim Elliott,1,45.28078591330624,0.49843236185502693,45.20980202607418,High-level competitive fight,UFC 172: Jones vs Teixeira
Joseph Benavidez,10,Dustin Ortiz,1,50.662689413404074,0.5651904636397858,53.96541362550235,Effective performance,UFC Fight Night: Edgar vs Swanson
Joseph Benavidez,11,John Moraga,1,54.9105467014384,0.5732251880037004,58.9313818070372,Clear elite performance,UFC 187: Johnson vs Cormier
Joseph Benavidez,12,Ali Bagautinov,1,42.30150848319998,0.5582462099517784,44.76541102758939,High-level competitive fight,UFC 192: Cormier vs Gustafsson
Joseph Benavidez,13,Zach Makovsky,1,44.693741402078864,0.5263568610902608,45.87172813581749,High-level competitive fight,UFC Fight Night: Hendricks vs Thompson
Joseph Benavidez,14,Henry Cejudo,1,42.414749013177314,0.5934961438150678,46.38036448679335,High-level competitive fight,The Ultimate Fighter: Tournament of Champions Finale
Joseph Benavidez,15,Sergio Pettis,0,42.59782484492706,0.5802453605796888,41.756320175025955,High-level competitive fight,UFC 225: Whittaker vs. Romero 2
Joseph Benavidez,16,Alex Perez,1,51.5135018738207,0.5996682721854999,56.64776359980892,Effective performance,The Ultimate Fighter: Heavy Hitters Finale
Joseph Benavidez,17,Dustin Ortiz,1,53.712550256360956,0.5606608110938347,56.97079712083017,Clear elite performance,UFC Fight Night: Cejudo vs. Dillashaw
Joseph Benavidez,18,Jussier Formiga,1,48.73105544927491,0.5799958539447605,52.62933784356913,Effective performance,UFC Fight Night: Ngannou vs. Dos Santos
Joseph Benavidez,19,Deiveson Figueiredo,0,46.9241590488685,0.6523070178558014,22.71416606208882,Outmatched performance,UFC Fight Night: Benavidez vs. Figueiredo
Joseph Benavidez,20,Deiveson Figueiredo,0,45.16755817419245,0.6812975354269912,15.628662187203059,Outmatched performance,UFC Fight Night: Figueiredo vs. Benavidez 2
Joseph Benavidez,21,Askar Askarov,0,40.3620667754601,0.5264026277453389,37.39152472201907,High-level competitive fight,UFC 259: Blachowicz vs. Adesanya
Amanda Nunes,1,Sheila Gaff,1,57.70687457398385,0.5,57.70687457398385,Clear elite performance,UFC 163: Aldo vs Jung
Amanda Nunes,2,Germaine de Randamie,1,50.32196619171286,0.5,50.32196619171286,Effective performance,UFC Fight Night: Fight for the Troops 3
Amanda Nunes,3,Cat Zingano,0,47.78598973162407,0.5,32.542259007236,High-level competitive fight,UFC 178: Johnson vs Cariaso
Amanda Nunes,4,Shayna Baszler,1,61.05803310371914,0.5,61.05803310371914,Clear elite performance,UFC Fight Night: Maia vs LaFlare
Amanda Nunes,5,Sara McMann,1,58.55537231694745,0.5113680220239487,59.221031079067025,Clear elite performance,UFC Fight Night: Teixeira vs Saint Preux
Amanda Nunes,6,Valentina Shevchenko,1,49.38947724918698,0.5,49.38947724918698,Effective performance,UFC 196: McGregor vs Diaz
Amanda Nunes,7,Miesha Tate,1,59.09457291107694,0.5817124596532766,63.923335815800925,Clear elite performance,UFC 200: Tate vs Nunes
Amanda Nunes,8,Ronda Rousey,1,68.29638941140169,0.687484001119591,81.10086976027296,Dominant performance,UFC 207: Nunes vs. Rousey
Amanda Nunes,9,Valentina Shevchenko,1,46.419570441815345,0.5643095335723367,49.40479136555672,Effective performance,UFC 215: Nunes vs Shevchenko 2
Amanda Nunes,10,Raquel Pennington,1,50.173445433603725,0.6240711155898391,56.39852078153685,Effective performance,UFC 224: Nunes vs. Pennington
Amanda Nunes,11,Cristiane Justino,1,58.73919970827033,0.6790586568319747,69.25696191141833,Dominant performance,UFC 232: Jones vs. Gustafsson 2
Amanda Nunes,12,Holly Holm,1,47.71327049076564,0.5046262838131406,47.93400562170906,High-level competitive fight,UFC 239: Jones vs. Santos
Amanda Nunes,13,Germaine de Randamie,1,60.05988059862193,0.648069925815878,68.95294266337037,Dominant performance,UFC 245: Usman vs. Covington
Amanda Nunes,14,Felicia Spencer,1,53.07311358243979,0.536783774038049,55.02534299995196,Effective performance,UFC 250: Nunes vs. Spencer
Amanda Nunes,15,Megan Anderson,1,58.73546509189262,0.5168456011983185,59.7248993130284,Clear elite performance,UFC 259: Blachowicz vs. Adesanya
Amanda Nunes,16,Julianna Pena,0,43.33873062151853,0.642156862160952,25.393191433741798,Ineffective performance,UFC 269: Oliveira vs. Poirier
Amanda Nunes,17,Julianna Pena,1,53.743136325066935,0.6560275177626982,62.128544482649424,Clear elite performance,UFC 277: Pena vs. Nunes 2
Amanda Nunes,18,Irene Aldana,1,51.45609180823468,0.53966034705332,53.49685826735676,Effective performance,UFC 289: Nunes vs. Aldana
Yancy Medeiros,1,Rustam Khabilov,0,38.645614388821045,0.5,5.874133387100799,Outmatched performance,UFC 159: Jones vs Sonnen
Yancy Medeiros,2,Yves Edwards,0,43.587704762374656,0.5114819472164426,7.372012004356975,Outmatched performance,UFC Fight Night: Fight for the Troops 3
Yancy Medeiros,3,Jim Miller,0,41.47571871885658,0.6186505738088655,9.294838227861637,Outmatched performance,UFC 172: Jones vs Teixeira
Yancy Medeiros,4,Damon Jackson,1,48.64902882242986,0.5,48.64902882242986,Effective performance,UFC 177: Dillashaw vs Soto
Yancy Medeiros,5,Joe Proctor,1,46.04715166380237,0.5439814384510899,48.07237163055189,High-level competitive fight,The Ultimate Fighter: A Champion Will Be Crowned Finale
Yancy Medeiros,6,Dustin Poirier,0,42.83587203330209,0.6201276407819627,7.671436687056601,Outmatched performance,UFC Fight Night: Boetsch vs Henderson
Yancy Medeiros,7,John Makdessi,1,40.599614125316926,0.5373819355335427,42.11730628323623,High-level competitive fight,UFC 194: Aldo vs McGregor
Yancy Medeiros,8,Francisco Trinaldo,0,38.55623783009236,0.6184678133522952,39.2682872339052,High-level competitive fight,UFC 198: Werdum vs Miocic
Yancy Medeiros,9,Sean Spencer,1,41.82149719024028,0.43446795179027964,39.08084882016677,High-level competitive fight,UFC 203: Miocic vs. Overeem
Yancy Medeiros,10,Erick Silva,1,44.1856455472026,0.5191076076201074,45.0299275247597,High-level competitive fight,UFC 212: Aldo vs. Holloway
Yancy Medeiros,11,Alex Oliveira,1,47.238143974505896,0.6035323033142879,52.12881782447844,Effective performance,UFC 218: Holloway vs. Aldo 2
Yancy Medeiros,12,Donald Cerrone,0,40.37944505385539,0.5980448904985456,13.343942941684233,Outmatched performance,UFC Fight Night: Cerrone vs. Medeiros
Yancy Medeiros,13,Gregor Gillespie,0,34.55001377897659,0.6848413544343965,24.945876624981672,Ineffective performance,UFC Fight Night: Cejudo vs. Dillashaw
Yancy Medeiros,14,Lando Vannata,0,39.97195880288132,0.3446241229678722,29.764084766903423,Ineffective performance,UFC Fight Night: Anderson vs. Blachowicz
Yancy Medeiros,15,Damir Hadzovic,0,45.30128439627864,0.44516775199089265,38.28718469550292,High-level competitive fight,UFC Fight Night: Gane vs. Volkov
Charles Johnson,1,Muhammad Mokaev,0,42.74697222178698,0.5,38.47227499960829,High-level competitive fight,UFC Fight Night: Blaydes vs. Aspinall
Charles Johnson,2,Zhalgas Zhumagulov,1,47.994680625210236,0.3854710031307397,42.49789799814438,High-level competitive fight,UFC Fight Night: Nzechukwu vs. Cutelaba
Charles Johnson,3,Jimmy Flick,1,54.44897007015235,0.5,54.44897007015235,Effective performance,UFC Fight Night: Strickland vs. Imavov
Charles Johnson,4,Ode Osbourne,0,45.361410607991175,0.48764027513471975,40.264614992576284,High-level competitive fight,UFC Fight Night: Muniz vs. Allen
Charles Johnson,5,Cody Durden,0,42.06188504119352,0.5148190589681982,38.47901409181319,High-level competitive fight,UFC Fight Night: Song vs. Simon
Charles Johnson,6,Rafael Estevam,0,51.36712527625899,0.5,46.23041274863309,High-level competitive fight,UFC Fight Night: Allen vs. Craig
Charles Johnson,7,Azat Maksum,1,48.115803499271586,0.5,48.115803499271586,High-level competitive fight,UFC Fight Night: Dolidze vs. Imavov
Charles Johnson,8,Jake Hadley,1,46.20087138125001,0.48950590439797037,45.716035020078095,High-level competitive fight,UFC Fight Night: Lewis vs. Nascimento
Charles Johnson,9,Joshua Van,1,47.8209967943194,0.5961767110917783,52.42026298712751,Effective performance,UFC Fight Night: Namajunas vs. Cortez
Charles Johnson,10,Sumudaerji,1,46.58700366844956,0.4930529518322966,46.263361509975866,High-level competitive fight,UFC Fight Night: Hernandez vs. Pereira
Charles Johnson,11,Ramazan Temirov,0,43.917996168116055,0.5,39.52619655130445,High-level competitive fight,UFC Fight Night: Kape vs. Almabayev
Charles Johnson,12,Lone'er Kavanagh,1,45.509506381666746,0.5,45.509506381666746,High-level competitive fight,UFC Fight Night: Walker vs. Zhang
Charles Johnson,13,Alex Perez,0,35.42762025484653,0.5102327333095709,7.022762672630671,Outmatched performance,UFC 324: Gaethje vs. Pimblett
Charles Johnson,14,Bruno Silva,1,44.77683215328405,0.4882057085060043,44.2487211426905,High-level competitive fight,UFC Fight Night: Emmett vs. Vallejos
Ricky Glenn,1,Evan Dunham,0,37.507847831286696,0.5509617647367279,35.66852916511705,High-level competitive fight,UFC Fight Night: Poirier vs. Johnson
Ricky Glenn,2,Phillipe Nover,1,45.734061497438475,0.3433863214386963,38.57148189077575,High-level competitive fight,UFC 208: Holm vs. De Randamie
Ricky Glenn,3,Gavin Tucker,1,56.725609200594356,0.5,56.725609200594356,Effective performance,UFC 215: Nunes vs Shevchenko 2
Ricky Glenn,4,Myles Jury,0,38.14899167894607,0.6358356605232183,39.516085994055864,High-level competitive fight,UFC 219: Cyborg vs. Holm
Ricky Glenn,5,Dennis Bermudez,1,42.68283072923555,0.5484617080762438,44.7513136119035,High-level competitive fight,UFC Fight Night: Dos Santos vs. Ivanov
Ricky Glenn,6,Kevin Aguilar,0,41.92435442451566,0.5,37.731918982064094,High-level competitive fight,The Ultimate Fighter: Heavy Hitters Finale
Ricky Glenn,7,Joaquim Silva,1,60.75976508308299,0.538650103387831,63.10813628536447,Clear elite performance,UFC Fight Night: Jung vs. Ige
Ricky Glenn,8,Grant Dawson,0,47.03108301779425,0.6666342683857082,50.16496482607248,Effective performance,UFC Fight Night: Costa vs. Vettori
Ricky Glenn,9,Christos Giagos,0,35.96535503932926,0.4570212956611504,3.253546823998143,Outmatched performance,UFC Fight Night: Pavlovich vs. Blaydes
Ricky Glenn,10,Drew Dober,0,34.11693408369291,0.508101452926779,5.370150484540171,Outmatched performance,UFC Fight Night: Dawson vs. Green
Ricky Glenn,11,Song Kenan,0,43.434440985523686,0.5292693635964671,40.362295332785905,High-level competitive fight,UFC 305: Du Plessis vs. Adesanya
Erick Montano,1,Enrique Marin,1,49.21494891060404,0.5,49.21494891060404,Effective performance,UFC Fight Night: Magny vs Gastelum
Erick Montano,2,Randy Brown,0,49.684579170035036,0.5,30.70506992708165,Ineffective performance,UFC Fight Night: Poirier vs. Johnson
Erick Montano,3,Max Griffin,0,34.94263358344348,0.5,1.886902213505948,Outmatched performance,UFC Fight Night: Dos Anjos vs. Ferguson
Cortavious Romious,1,Gaston Bolanos,0,51.694029003933046,0.5,46.524626103539745,High-level competitive fight,UFC Fight Night: Magny vs. Prates
Cortavious Romious,2,ChangHo Lee,0,45.729813156471614,0.5,24.145341346617013,Ineffective performance,UFC Fight Night: Emmett vs. Murphy
Elvis Sinosic,1,Jeremy Horn,1,42.47623689468092,0.5775996253482152,45.7723769639102,High-level competitive fight,UFC 30: Battle on the Boardwalk
Elvis Sinosic,2,Tito Ortiz,0,36.250535053930676,0.6754945438959016,9.183663960808474,Outmatched performance,UFC 32: Showdown in the Meadowlands
Elvis Sinosic,3,Evan Tanner,0,41.33156326952834,0.5848044285383027,5.698490916473959,Outmatched performance,UFC 36: Worlds Collide
Elvis Sinosic,4,Renato Sobral,0,39.07116600135963,0.5,35.164049401223664,High-level competitive fight,UFC 38: Brawl at the Hall
Elvis Sinosic,5,Forrest Griffin,0,39.55199567118409,0.5,8.30591909094866,Outmatched performance,UFC 55: Fury
Elvis Sinosic,6,Alessio Sakara,0,38.50672794456573,0.5,34.65605515010916,High-level competitive fight,UFC 57: Liddell vs Couture 3
Elvis Sinosic,7,Michael Bisping,0,40.13938228874737,0.5,16.05575291549895,Outmatched performance,UFC 70: Nations Collide
Marcus Brimage,1,Stephen Bass,1,48.01167863563687,0.5,48.01167863563687,High-level competitive fight,The Ultimate Fighter: Team Bisping vs Team Miller Finale
Marcus Brimage,2,Maximo Blanco,1,40.09884787775433,0.5,40.09884787775433,High-level competitive fight,UFC 145: Jones vs Evans
Marcus Brimage,3,Jimy Hettes,1,45.86014748378469,0.5,45.86014748378469,High-level competitive fight,UFC 152: Jones vs Belfort
Marcus Brimage,4,Conor McGregor,0,33.91060493500201,0.5,2.272010530645135,Outmatched performance,UFC on FUEL TV: Mousasi vs Latifi
Marcus Brimage,5,Russell Doane,0,46.49009467741176,0.5,41.84108520967059,High-level competitive fight,UFC 175: Weidman vs Machida
Marcus Brimage,6,Jumabieke Tuerxun,1,41.61110259628653,0.5,41.61110259628653,High-level competitive fight,UFC Fight Night: Rockhold vs Bisping
Marcus Brimage,7,Cody Garbrandt,0,39.7082600732344,0.5,35.34035146517862,High-level competitive fight,UFC 182: Jones vs Cormier
Marcus Brimage,8,Jimmie Rivera,0,42.13598073057439,0.5,3.7501022850211205,Outmatched performance,UFC Fight Night: Bisping vs Leites
Antonio Dos Santos,1,Daniel Sarafian,0,47.085799311008984,0.4302664450025474,15.680941191848657,Outmatched performance,UFC Fight Night: Machida vs Dollaway
Antonio Dos Santos,2,Scott Askham,0,46.33660416981347,0.5,7.969895917207918,Outmatched performance,UFC Fight Night: Jedrzejczyk vs Penne
Melton Bowen,1,Steve Jennum,0,,0.5,,Outmatched performance,UFC 4: Revenge of the Warriors
Alice Pereira,1,Montse Rendon,0,39.54251166848812,0.5,35.588260501639304,High-level competitive fight,UFC Fight Night: Lopes vs. Silva
Alice Pereira,2,Hailey Cowan,1,43.52315192379855,0.5,43.52315192379855,High-level competitive fight,UFC Fight Night: Moicano vs. Duncan
Jarred Brooks,1,Eric Shelton,1,50.77912764749107,0.5,50.77912764749107,Effective performance,UFC 214: Cormier vs. Jones 2
Jarred Brooks,2,Deiveson Figueiredo,0,53.66471061268726,0.5,48.29823955141853,High-level competitive fight,UFC Fight Night: Brunson vs. Machida
Jarred Brooks,3,Jose Torres,0,47.692884294894895,0.5,22.654120040075078,Outmatched performance,UFC Fight Night: Rivera vs. Moraes
Jarred Brooks,4,Robert Sanchez,1,53.02482707324085,0.5,53.02482707324085,Effective performance,UFC 228: Woodley vs. Till
Josh Shockman,1,Jake O'Brien,0,39.978551681852345,0.5,35.98069651366711,High-level competitive fight,UFC 65: Bad Intentions
Anton Turkalj,1,Jailton Almeida,0,46.62056316574542,0.5,12.44769036525403,Outmatched performance,UFC 279: Diaz vs. Ferguson
Anton Turkalj,2,Vitor Petrino,0,47.541568411326146,0.5,42.787411570193534,High-level competitive fight,UFC Fight Night: Yan vs. Dvalishvili
Anton Turkalj,3,Tyson Pedro,0,38.2903478969152,0.528552029871941,5.214671772080235,Outmatched performance,UFC 293: Adesanya vs. Strickland
Anton Turkalj,4,Ibo Aslan,0,39.58375027602337,0.5,27.391955191008172,Ineffective performance,UFC Fight Night: Blanchfield vs. Fiorot
Rob Wilkinson,1,Siyar Bahadurzada,0,47.328477104498084,0.4954989925555414,23.07497305274484,Outmatched performance,UFC Fight Night: Volkov vs. Struve
Rob Wilkinson,2,Israel Adesanya,0,48.07951186711618,0.5,24.857107635299066,Ineffective performance,UFC 221: Romero vs. Rockhold
Dileno Lopes,1,Reginaldo Vieira,0,46.590521735697145,0.5,41.93146956212743,High-level competitive fight,UFC 190: Rousey vs Correia
Dileno Lopes,2,Anthony Birchak,0,45.33395029532293,0.4658126598045507,39.25070808464085,High-level competitive fight,UFC Fight Night: Dos Anjos vs. Alvarez
Dan Ige,1,Julio Arce,0,40.25840091506298,0.5,36.23256082355668,High-level competitive fight,UFC 220: Miocic vs. Ngannou
Dan Ige,2,Mike Santiago,1,74.46223268876012,0.5,74.46223268876012,Dominant performance,UFC 225: Whittaker vs. Romero 2
Dan Ige,3,Jordan Griffin,1,50.924730451249204,0.5,50.924730451249204,Effective performance,UFC Fight Night: Lee vs. Iaquinta
Dan Ige,4,Danny Henry,1,56.50878731088994,0.5,56.50878731088994,Effective performance,UFC Fight Night: Till vs. Masvidal
Dan Ige,5,Kevin Aguilar,1,51.268499833485606,0.5,51.268499833485606,Effective performance,UFC Fight Night: Moicano vs. The Korean Zombie
Dan Ige,6,Mirsad Bektic,1,48.03933985550064,0.6306704512057948,54.316662070047435,Effective performance,UFC 247: Jones vs. Reyes
Dan Ige,7,Edson Barboza,1,47.15484995838734,0.5453316737965453,49.29245823462599,Effective performance,UFC Fight Night: Overeem vs. Harris
Dan Ige,8,Calvin Kattar,0,40.11103407876111,0.5710564118534089,38.95007682825157,High-level competitive fight,UFC Fight Night: Kattar vs. Ige
Dan Ige,9,Gavin Tucker,1,41.31646498189388,0.5857704929355156,44.86019854974389,High-level competitive fight,UFC Fight Night: Edwards vs. Muhammad
Dan Ige,10,Chan Sung Jung,0,42.05642227989116,0.5983645810014324,41.987642407882845,High-level competitive fight,UFC Fight Night: Jung vs. Ige
Dan Ige,11,Josh Emmett,0,43.87144787663069,0.6112222698511353,44.363785103462256,High-level competitive fight,UFC 269: Oliveira vs. Poirier
Dan Ige,12,Movsar Evloev,0,39.913527261650394,0.6628514863178555,42.42215177423337,High-level competitive fight,UFC Fight Night: Volkov vs. Rozenstruik
Dan Ige,13,Damon Jackson,1,47.23858779860894,0.5272594989773898,48.526288034398455,Effective performance,UFC Fight Night: Strickland vs. Imavov
Dan Ige,14,Nate Landwehr,1,47.14968716906632,0.5501699149601089,49.515182964734116,Effective performance,UFC 289: Nunes vs. Aldana
Dan Ige,15,Bryce Mitchell,0,40.86826464346347,0.6736040900841711,43.87633607586471,High-level competitive fight,UFC Fight Night: Fiziev vs. Gamrot
Dan Ige,16,Andre Fili,1,49.39141493126659,0.4902177599773476,48.90825625535052,Effective performance,UFC Fight Night: Hermansson vs. Pyfer
Dan Ige,17,Diego Lopes,0,43.24934441319473,0.5595261910491031,41.498878710163545,High-level competitive fight,UFC 303: Pereira vs. Prochazka 2
Dan Ige,18,Lerone Murphy,0,45.719924432871956,0.6522834996972574,48.11032208811665,High-level competitive fight,UFC 308: Topuria vs. Holloway
Dan Ige,19,Sean Woodson,1,44.607283949879715,0.6286508864674427,50.34605057293667,Effective performance,UFC 314: Volkanovski vs. Lopes
Dan Ige,20,Patricio Freire,0,40.185826338893165,0.5,36.16724370500385,High-level competitive fight,UFC 318: Holloway vs. Poirier 3
Melquizael Costa,9,Dan Ige,1,49.49895173829714,0.619168953118908,55.39768999743335,Effective performance,UFC Fight Night: Strickland vs. Hernandez
Raulian Paiva,1,Kai Kara-France,0,42.54789762071255,0.5,38.29310785864129,High-level competitive fight,UFC 234: Adesanya vs. Silva
Raulian Paiva,2,Rogerio Bontorin,0,37.44510410688148,0.5,6.5903383228111405,Outmatched performance,UFC Fight Night: Shevchenko vs. Carmouche 2
Raulian Paiva,3,Mark De La Rosa,1,46.35654846042201,0.4478257972971491,43.937932504443424,High-level competitive fight,UFC Fight Night: Anderson vs. Blachowicz
Raulian Paiva,4,Zhalgas Zhumagulov,1,43.04651234419385,0.5,43.04651234419385,High-level competitive fight,UFC 251: Usman vs. Masvidal
Raulian Paiva,5,Kyler Phillips,1,47.831809969301055,0.592538716595516,52.258104276300784,Effective performance,UFC Fight Night: Sandhagen vs. Dillashaw
Raulian Paiva,6,Sean O'Malley,0,37.535982868747226,0.6675429769218624,12.55566613326234,Outmatched performance,UFC 269: Oliveira vs. Poirier
Raulian Paiva,7,Sergey Morozov,0,43.71819179897158,0.46072215786371334,37.62921638311052,High-level competitive fight,UFC Fight Night: Tsarukyan vs. Gamrot
Mara Romero Borella,1,Kalindra Faria,1,59.88995557781167,0.5,59.88995557781167,Clear elite performance,UFC 216: Ferguson vs. Lee
Mara Romero Borella,2,Katlyn Cerminara,0,43.20349587526102,0.5146571066606058,39.51638453488966,High-level competitive fight,UFC Fight Night: Jacare vs. Brunson 2
Mara Romero Borella,3,Taila Santos,1,47.70425792033815,0.5,47.70425792033815,High-level competitive fight,UFC Fight Night: Assuncao vs. Moraes 2
Mara Romero Borella,4,Lauren Murphy,0,41.91835755575418,0.41880166388583684,26.92434618365906,Ineffective performance,UFC Fight Night: Covington vs. Lawler
Mara Romero Borella,5,Montana De La Rosa,0,44.98474069475142,0.5575794978739131,43.07646540646826,High-level competitive fight,UFC Fight Night: Anderson vs. Blachowicz
Mara Romero Borella,6,Cortney Casey,0,57.46439341745998,0.42663487871536054,11.400497251942511,Outmatched performance,UFC Fight Night: Overeem vs. Harris
Mara Romero Borella,7,Mayra Bueno Silva,0,57.44608798946151,0.5,8.559467110429765,Outmatched performance,UFC Fight Night: Covington vs. Woodley
Miguel Baeza,1,Hector Aldana,1,52.80851006376437,0.5,52.80851006376437,Effective performance,UFC Fight Night: Joanna vs. Waterson
Miguel Baeza,2,Matt Brown,1,47.9646394648569,0.55270402412375,50.49256898029969,Effective performance,UFC Fight Night: Overeem vs. Harris
Miguel Baeza,3,Takashi Sato,1,50.9405736536362,0.53498420767889,52.7226892616168,Effective performance,UFC Fight Night: Smith vs. Clark
Miguel Baeza,4,Santiago Ponzinibbio,0,42.02745734286261,0.6026334240414811,42.13813345943163,High-level competitive fight,UFC Fight Night: Rozenstruik vs. Sakai
Miguel Baeza,5,Khaos Williams,0,41.86672683568683,0.5605505494145895,29.580445712563005,Ineffective performance,UFC Fight Night: Holloway vs. Rodriguez
Miguel Baeza,6,Andre Fialho,0,41.562642423570686,0.5,11.595977236176221,Outmatched performance,UFC Fight Night: Luque vs. Muhammad
Miguel Baeza,7,Punahele Soriano,0,39.31470075911739,0.4454944150866371,33.24035992263613,High-level competitive fight,UFC Fight Night: Cannonier vs. Imavov
Diego Sanchez,1,Kenny Florian,1,55.716723574431384,0.5,55.716723574431384,Effective performance,The Ultimate Fighter: Team Couture vs. Team Liddell Finale
Diego Sanchez,2,Brian Gassaway,1,56.34510760805465,0.5,56.34510760805465,Effective performance,UFC 54: Boiling Point
Diego Sanchez,3,Nick Diaz,1,56.67574929923519,0.5955773957681696,62.09266982046576,Clear elite performance,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale
Diego Sanchez,4,John Alessio,1,45.0721471828249,0.5,45.0721471828249,High-level competitive fight,UFC 60: Hughes vs Gracie
Diego Sanchez,5,Karo Parisyan,1,53.157965161971454,0.6399484390204584,60.597339407893266,Clear elite performance,UFC Fight Night 6
Diego Sanchez,6,Joe Riggs,1,42.225961421133796,0.5286142876804559,43.43422722882196,High-level competitive fight,UFC Fight Night: Sanchez vs Riggs
Diego Sanchez,7,Josh Koscheck,0,36.48886476212129,0.7001009557739204,40.14143499991495,High-level competitive fight,UFC 69: Shootout
Diego Sanchez,8,Jon Fitch,0,45.306679061322555,0.7123593380299917,50.39730752899004,Effective performance,UFC 76: Knockout
Diego Sanchez,9,David Bielkheden,1,53.98402218228002,0.5,53.98402218228002,Effective performance,UFC 82: Pride of a Champion
Diego Sanchez,10,Luigi Fioravanti,1,45.10598704544648,0.49171740562330807,44.73239245078872,High-level competitive fight,The Ultimate Fighter: Team Rampage vs Team Forrest Finale
Diego Sanchez,11,Joe Stevenson,1,49.42906961704636,0.587783703211201,53.76813639431495,Effective performance,UFC 95: Sanchez vs Stevenson
Diego Sanchez,12,Clay Guida,1,49.26242042127703,0.5718503519649176,52.80194266718953,Effective performance,The Ultimate Fighter: United States vs. United Kingdom Finale
Diego Sanchez,13,BJ Penn,0,41.78031546087775,0.5963750905080072,41.62886559878516,High-level competitive fight,UFC 107: Penn vs Sanchez
Diego Sanchez,14,John Hathaway,0,41.303212444424396,0.606089342807097,41.55472186403286,High-level competitive fight,UFC 114: Rampage vs Evans
Diego Sanchez,15,Paulo Thiago,1,53.139275697679835,0.5109398603184103,53.72061195123395,Effective performance,UFC 121: Lesnar vs Velasquez
Diego Sanchez,16,Martin Kampmann,1,42.51130855901739,0.6060558077182371,47.019879725403186,High-level competitive fight,UFC Live: Sanchez vs Kampmann
Diego Sanchez,17,Jake Ellenberger,0,38.521747939326865,0.6377649796795672,39.97652096747696,High-level competitive fight,UFC on FUEL TV: Sanchez vs Ellenberger
Diego Sanchez,18,Takanori Gomi,1,45.44294142649853,0.4678904741074319,43.98379012212992,High-level competitive fight,UFC on FUEL TV: Silva vs. Stann
Diego Sanchez,19,Gilbert Melendez,0,40.34710230689781,0.5,36.31239207620803,High-level competitive fight,UFC 166: Velasquez vs Dos Santos 3
Diego Sanchez,20,Myles Jury,0,38.820778988484506,0.6241126892236513,39.75685236765388,High-level competitive fight,UFC 171: Hendricks vs Lawler
Diego Sanchez,21,Ross Pearson,1,40.26260935738821,0.5492190610711949,42.24429718623516,High-level competitive fight,UFC Fight Night: Henderson vs Khabilov
Diego Sanchez,22,Ricardo Lamas,0,42.93464082711523,0.610012767709561,43.36453541241057,High-level competitive fight,UFC Fight Night: Magny vs Gastelum
Diego Sanchez,23,Jim Miller,1,46.508061306103,0.5706459909793383,49.793669385600474,Effective performance,UFC 196: McGregor vs Diaz
